,lat,long,zipcode
17826,47.3608,-122.083,98042
17827,47.4928,-122.239,98178
17828,47.6648,-122.204,98033
17829,47.5387,-122.277,98118
17830,47.677,-122.33,98103
17831,47.4881,-122.204,98055
17832,47.6458,-122.306,98112
17833,47.3834,-122.215,98030
17834,47.7705,-122.26,98028
17835,47.7604,-122.356,98133
17836,47.6508,-122.373,98119
17837,47.5898,-122.052,98075
17838,47.5898,-122.052,98075
17839,47.2667,-122.216,98092
17840,47.5701,-122.124,98006
17841,47.7081,-122.374,98177
17842,47.715,-122.282,98125
17843,47.3149,-122.378,98023
17844,47.6732,-122.4,98107
17845,47.5073,-122.239,98178
17846,47.7341,-122.242,98028
17847,47.6892,-122.306,98115
17848,47.4991,-121.783,98045
17849,47.6194,-122.026,98074
17850,47.5663,-122.379,98126
17851,47.7671,-122.334,98133
17852,47.6599,-122.146,98007
17853,47.5372,-122.289,98118
17854,47.7391,-121.982,98019
17855,47.3732,-122.179,98030
17856,47.4881,-122.281,98168
17857,47.4562,-122.33,98148
17858,47.6654,-122.142,98052
17859,47.4752,-121.757,98045
17860,47.7077,-121.914,98019
17861,47.6862,-122.31,98115
17862,47.579,-122.294,98144
17863,47.2138,-121.982,98022
17864,47.5889,-122.389,98116
17865,47.6733,-122.358,98107
17866,47.5478,-122.377,98126
17867,47.717,-122.163,98034
17868,47.6366,-122.118,98008
17869,47.691,-122.309,98115
17870,47.5289,-122.03,98027
17871,47.6811,-122.318,98115
17872,47.496,-122.186,98056
17873,47.5292,-122.376,98126
17874,47.5596,-122.022,98029
17875,47.5355,-122.39,98136
17876,47.7622,-122.302,98155
17877,47.631,-122.052,98074
17878,47.5121,-122.375,98146
17879,47.3758,-122.425,98070
17880,47.6881,-122.313,98115
17881,47.4969,-122.376,98146
17882,47.5487,-122.391,98136
17883,47.7235,-122.039,98077
17884,47.7005,-122.352,98103
17885,47.6304,-122.236,98039
17886,47.6828,-122.207,98033
17887,47.3687,-122.085,98042
17888,47.704,-122.245,98034
17889,47.5803,-122.227,98040
17890,47.5477,-122.215,98040
17891,47.6938,-122.312,98115
17892,47.3304,-122.304,98003
17893,47.761,-122.214,98011
17894,47.6962,-122.321,98115
17895,47.4193,-122.444,98070
17896,47.6847,-122.372,98117
17897,47.3735,-122.156,98042
17898,47.7228,-122.357,98133
17899,47.4864,-122.316,98168
17900,47.4515,-122.368,98166
17901,47.3112,-122.378,98023
17902,47.6385,-122.167,98005
17903,47.5998,-122.312,98144
17904,47.4764,-122.269,98168
17905,47.6162,-122.288,98122
17906,47.3583,-121.922,98010
17907,47.5048,-122.155,98059
17908,47.4907,-122.336,98146
17909,47.6896,-122.374,98117
17910,47.6526,-122.342,98103
17911,47.7707,-122.123,98072
17912,47.7289,-122.337,98133
17913,47.5506,-122.276,98118
17914,47.5322,-121.851,98065
17915,47.7293,-122.343,98133
17916,47.616,-122.239,98039
17917,47.6846,-122.317,98115
17918,47.6868,-122.308,98115
17919,47.3071,-122.381,98023
17920,47.4583,-122.353,98166
17921,47.6501,-122.405,98199
17922,47.3692,-122.047,98038
17923,47.4095,-122.296,98198
17924,47.6766,-122.186,98033
17925,47.5745,-122.017,98029
17926,47.5641,-122.012,98029
17927,47.5513,-122.135,98006
17928,47.6583,-122.362,98107
17929,47.4433,-122.444,98070
17930,47.6199,-122.3,98112
17931,47.7279,-121.967,98019
17932,47.5281,-122.362,98106
17933,47.7347,-122.302,98155
17934,47.6539,-122.329,98103
17935,47.4,-122.027,98038
17936,47.4719,-122.191,98055
17937,47.5378,-122.17,98056
17938,47.5882,-122.295,98144
17939,47.4887,-122.192,98056
17940,47.525,-122.366,98106
17941,47.6639,-122.399,98199
17942,47.6644,-122.293,98105
17943,47.4701,-122.364,98166
17944,47.6559,-122.344,98103
17945,47.3027,-122.376,98023
17946,47.5468,-122.267,98118
17947,47.3999,-122.301,98198
17948,47.5322,-122.056,98027
17949,47.749,-122.083,98072
17950,47.379,-122.29,98032
17951,47.7431,-122.336,98133
17952,47.7633,-122.315,98155
17953,47.699,-122.167,98033
17954,47.3532,-122.306,98003
17955,47.3076,-122.101,98092
17956,47.6273,-122.034,98074
17957,47.5539,-122.3,98108
17958,47.435,-122.107,98058
17959,47.6038,-122.122,98008
17960,47.5209,-122.28,98118
17961,47.7292,-122.212,98034
17962,47.7267,-122.226,98034
17963,47.4759,-122.299,98168
17964,47.6516,-122.337,98103
17965,47.535,-122.056,98027
17966,47.5648,-122.21,98040
17967,47.567,-122.38,98126
17968,47.6084,-122.136,98007
17969,47.5092,-122.362,98146
17970,47.7127,-122.296,98125
17971,47.4881,-122.143,98059
17972,47.3293,-122.205,98092
17973,47.774,-122.348,98133
17974,47.5432,-122.293,98108
17975,47.7703,-122.193,98011
17976,47.6761,-122.384,98117
17977,47.5357,-122.365,98106
17978,47.6861,-122.103,98052
17979,47.7383,-121.955,98019
17980,47.7205,-122.323,98125
17981,47.6275,-122.315,98112
17982,47.3958,-122.189,98031
17983,47.6304,-121.988,98053
17984,47.4514,-122.187,98055
17985,47.717,-122.101,98052
17986,47.2057,-122.003,98022
17987,47.7379,-122.289,98155
17988,47.6798,-122.385,98117
17989,47.6038,-122.303,98122
17990,47.5549,-122.211,98040
17991,47.616,-122.218,98004
17992,47.4905,-122.206,98055
17993,47.671,-122.269,98105
17994,47.4845,-122.335,98146
17995,47.3459,-122.326,98198
17996,47.6177,-122.308,98122
17997,47.6575,-122.346,98103
17998,47.5589,-122.295,98108
17999,47.7298,-122.342,98133
18000,47.534,-122.173,98056
18001,47.6926,-122.186,98033
18002,47.3817,-122.206,98030
18003,47.731,-122.301,98125
18004,47.4964,-122.353,98146
18005,47.3144,-122.278,98001
18006,47.3397,-122.266,98001
18007,47.6716,-122.199,98033
18008,47.7006,-122.339,98103
18009,47.6615,-122.276,98105
18010,47.6252,-122.029,98074
18011,47.7772,-122.387,98177
18012,47.6733,-122.389,98107
18013,47.6917,-122.38,98117
18014,47.3109,-122.377,98023
18015,47.7222,-122.168,98034
18016,47.6967,-122.354,98103
18017,47.6733,-122.145,98052
18018,47.2151,-121.993,98022
18019,47.7302,-122.215,98034
18020,47.7134,-122.237,98034
18021,47.3848,-122.033,98038
18022,47.4544,-122.143,98058
18023,47.404,-122.447,98070
18024,47.3028,-122.102,98092
18025,47.1951,-122.01,98022
18026,47.3558,-122.013,98038
18027,47.6375,-122.391,98199
18028,47.4487,-121.773,98045
18029,47.312,-122.115,98092
18030,47.4787,-122.275,98168
18031,47.4961,-122.235,98178
18032,47.2871,-122.287,98001
18033,47.3556,-122.294,98001
18034,47.7054,-122.011,98053
18035,47.5352,-122.371,98126
18036,47.7123,-122.073,98077
18037,47.528,-122.32,98108
18038,47.4868,-122.199,98055
18039,47.6689,-122.314,98105
18040,47.5015,-121.772,98045
18041,47.6475,-122.064,98074
18042,47.6472,-122.367,98119
18043,47.526,-122.225,98040
18044,47.4358,-122.336,98148
18045,47.5533,-122.363,98106
18046,47.6551,-122.394,98199
18047,47.7316,-122.221,98034
18048,47.5331,-121.855,98065
18049,47.362,-122.316,98198
18050,47.3675,-122.147,98042
18051,47.3815,-122.169,98030
18052,47.5737,-122.409,98116
18053,47.5929,-122.303,98144
18054,47.7635,-122.262,98028
18055,47.5891,-122.2,98004
18056,47.713,-122.033,98053
18057,47.6846,-122.284,98115
18058,47.6398,-122.403,98199
18059,47.5599,-122.108,98006
18060,47.4911,-122.322,98168
18061,47.6291,-122.351,98109
18062,47.7246,-122.173,98034
18063,47.5943,-122.302,98144
18064,47.3895,-122.154,98042
18065,47.6727,-122.361,98107
18066,47.7769,-122.376,98177
18067,47.2885,-122.218,98002
18068,47.6867,-122.37,98117
18069,47.6334,-122.356,98109
18070,47.1946,-122.0,98022
18071,47.6319,-122.035,98074
18072,47.6857,-122.334,98103
18073,47.6727,-122.316,98115
18074,47.7633,-122.149,98072
18075,47.4391,-122.117,98058
18076,47.755,-122.316,98155
18077,47.7351,-122.189,98034
18078,47.3817,-122.314,98198
18079,47.7539,-122.308,98155
18080,47.3992,-122.164,98042
18081,47.6647,-122.277,98105
18082,47.3217,-122.205,98002
18083,47.7293,-122.283,98125
18084,47.6084,-122.011,98074
18085,47.4839,-122.34,98146
18086,47.6694,-122.3,98105
18087,47.5767,-122.215,98040
18088,47.5122,-122.358,98146
18089,47.7112,-122.226,98034
18090,47.5157,-121.924,98027
18091,47.7113,-122.309,98125
18092,47.29,-122.358,98023
18093,47.7278,-122.226,98034
18094,47.4556,-122.203,98055
18095,47.5688,-122.012,98029
18096,47.3617,-122.047,98038
18097,47.5228,-122.151,98059
18098,47.4057,-122.185,98031
18099,47.5151,-122.366,98106
18100,47.6283,-122.026,98074
18101,47.6653,-122.333,98103
18102,47.7111,-122.213,98034
18103,47.6955,-122.376,98117
18104,47.6892,-122.375,98117
18105,47.6734,-122.185,98033
18106,47.5432,-121.952,98027
18107,47.7351,-121.975,98019
18108,47.7735,-122.167,98072
18109,47.3902,-122.208,98031
18110,47.3182,-122.319,98003
18111,47.4939,-122.261,98178
18112,47.4359,-122.165,98058
18113,47.7115,-122.014,98053
18114,47.7032,-122.36,98177
18115,47.474,-122.146,98059
18116,47.5638,-122.153,98006
18117,47.5849,-122.17,98005
18118,47.674,-122.319,98115
18119,47.5588,-122.211,98040
18120,47.7534,-122.318,98155
18121,47.6232,-122.047,98074
18122,47.5604,-122.274,98118
18123,47.723,-122.215,98034
18124,47.595,-121.986,98075
18125,47.5254,-122.392,98136
18126,47.5287,-122.053,98027
18127,47.3671,-122.113,98042
18128,47.7696,-122.036,98077
18129,47.5896,-122.12,98008
18130,47.5733,-122.287,98144
18131,47.7599,-122.215,98011
18132,47.5846,-122.223,98040
18133,47.3569,-122.202,98030
18134,47.5345,-121.867,98065
18135,47.6842,-122.309,98115
18136,47.5338,-122.36,98106
18137,47.6027,-122.122,98008
18138,47.742,-122.035,98077
18139,47.7358,-122.319,98155
18140,47.6999,-122.284,98115
18141,47.4459,-122.278,98188
18142,47.5514,-122.271,98118
18143,47.4683,-122.359,98166
18144,47.6471,-121.964,98053
18145,47.3193,-122.212,98002
18146,47.5164,-122.268,98118
18147,47.5423,-122.385,98136
18148,47.4006,-122.162,98042
18149,47.5785,-122.293,98144
18150,47.6849,-122.374,98117
18151,47.5581,-122.316,98108
18152,47.4878,-122.13,98059
18153,47.4862,-121.797,98045
18154,47.4562,-122.196,98055
18155,47.6537,-122.335,98103
18156,47.6886,-122.354,98103
18157,47.6384,-121.969,98053
18158,47.4874,-122.306,98168
18159,47.5323,-122.383,98136
18160,47.6771,-122.319,98115
18161,47.6651,-122.285,98105
18162,47.7343,-122.335,98133
18163,47.6367,-122.37,98119
18164,47.5234,-122.043,98027
18165,47.54,-121.97,98027
18166,47.679,-122.113,98052
18167,47.4899,-122.185,98056
18168,47.678,-122.373,98117
18169,47.5589,-122.116,98006
18170,47.4535,-122.361,98166
18171,47.7326,-122.36,98177
18172,47.4872,-122.144,98059
18173,47.4783,-122.285,98168
18174,47.6791,-122.209,98033
18175,47.6645,-122.358,98107
18176,47.5543,-122.29,98118
18177,47.3394,-122.281,98001
18178,47.739,-122.249,98028
18179,47.7597,-122.167,98011
18180,47.5676,-122.398,98116
18181,47.5648,-122.316,98108
18182,47.5501,-122.128,98006
18183,47.5234,-122.288,98118
18184,47.7511,-122.17,98072
18185,47.6083,-122.11,98008
18186,47.7295,-122.057,98077
18187,47.4166,-121.94,98038
18188,47.6301,-122.301,98112
18189,47.5602,-122.292,98118
18190,47.6551,-122.353,98103
18191,47.3081,-122.392,98023
18192,47.6708,-122.262,98105
18193,47.6597,-122.331,98103
18194,47.5358,-122.213,98040
18195,47.6484,-122.182,98033
18196,47.4039,-122.188,98031
18197,47.634,-122.033,98074
18198,47.4235,-122.218,98031
18199,47.6563,-122.131,98052
18200,47.4731,-122.327,98168
18201,47.5413,-122.288,98118
18202,47.4918,-122.064,98027
18203,47.5007,-122.359,98146
18204,47.7145,-122.311,98125
18205,47.4377,-122.279,98188
18206,47.3504,-122.035,98038
18207,47.3639,-122.185,98030
18208,47.6456,-122.383,98199
18209,47.5896,-122.243,98040
18210,47.6359,-122.035,98074
18211,47.6286,-122.118,98008
18212,47.6709,-122.406,98107
18213,47.2328,-121.945,98022
18214,47.4711,-122.291,98168
18215,47.5503,-122.28,98118
18216,47.2858,-122.212,98002
18217,47.3675,-122.11,98042
18218,47.6183,-122.3,98122
18219,47.587,-122.134,98007
18220,47.587,-122.134,98007
18221,47.5389,-122.173,98056
18222,47.4973,-122.177,98056
18223,47.6123,-122.314,98122
18224,47.6361,-122.047,98074
18225,47.5537,-122.388,98136
18226,47.7412,-122.087,98072
18227,47.7677,-122.135,98072
18228,47.6212,-122.298,98112
18229,47.6875,-122.336,98103
18230,47.5381,-122.374,98126
18231,47.6873,-122.043,98053
18232,47.7489,-122.3,98155
18233,47.2994,-122.37,98023
18234,47.7256,-122.259,98034
18235,47.3904,-122.176,98031
18236,47.6779,-122.034,98053
18237,47.5261,-121.827,98065
18238,47.7382,-121.975,98019
18239,47.6203,-122.036,98074
18240,47.4342,-122.17,98058
18241,47.5722,-122.291,98144
18242,47.6466,-122.404,98199
18243,47.5544,-122.035,98029
18244,47.3357,-122.275,98001
18245,47.4353,-122.159,98058
18246,47.6832,-122.311,98115
18247,47.569,-121.962,98024
18248,47.3252,-122.208,98002
18249,47.6306,-122.035,98074
18250,47.6896,-122.396,98117
18251,47.3256,-122.209,98002
18252,47.5491,-122.137,98006
18253,47.7765,-122.261,98028
18254,47.2899,-122.287,98001
18255,47.6852,-122.312,98115
18256,47.297,-122.227,98002
18257,47.5195,-122.35,98106
18258,47.6623,-122.196,98033
18259,47.6233,-122.206,98004
18260,47.492,-122.225,98178
18261,47.4716,-122.445,98070
18262,47.5182,-122.207,98056
18263,47.6983,-122.393,98117
18264,47.3125,-122.387,98023
18265,47.5663,-122.408,98116
18266,47.6294,-122.205,98004
18267,47.7212,-122.26,98034
18268,47.3067,-122.394,98023
18269,47.6363,-122.368,98119
18270,47.7657,-122.321,98155
18271,47.449,-121.756,98045
18272,47.6678,-122.165,98033
18273,47.5605,-121.905,98024
18274,47.3114,-122.262,98001
18275,47.7522,-122.278,98155
18276,47.7332,-122.304,98125
18277,47.6847,-122.017,98053
18278,47.7704,-122.264,98028
18279,47.7642,-122.234,98028
18280,47.6904,-122.37,98117
18281,47.7513,-122.349,98133
18282,47.3756,-122.306,98198
18283,47.6889,-122.38,98117
18284,47.7166,-122.225,98034
18285,47.6971,-122.282,98115
18286,47.6394,-122.308,98112
18287,47.7142,-122.203,98034
18288,47.5675,-122.189,98006
18289,47.3979,-122.174,98031
18290,47.648,-122.397,98199
18291,47.4253,-122.043,98038
18292,47.4397,-122.15,98058
18293,47.4635,-122.362,98166
18294,47.5243,-122.39,98136
18295,47.6403,-122.105,98052
18296,47.6853,-122.359,98117
18297,47.6647,-122.284,98105
18298,47.6012,-122.152,98007
18299,47.5906,-122.057,98074
18300,47.7683,-122.252,98028
18301,47.5469,-122.365,98106
18302,47.6737,-122.358,98107
18303,47.6398,-122.356,98109
18304,47.2887,-122.109,98092
18305,47.5968,-122.29,98144
18306,47.6997,-122.32,98115
18307,47.2411,-122.043,98022
18308,47.521,-121.877,98065
18309,47.3155,-122.401,98023
18310,47.5832,-122.026,98075
18311,47.3687,-122.088,98042
18312,47.5339,-122.356,98106
18313,47.6621,-122.27,98105
18314,47.6263,-122.284,98112
18315,47.4758,-122.265,98168
18316,47.5555,-122.397,98136
18317,47.7247,-122.165,98034
18318,47.5883,-122.384,98116
18319,47.1941,-122.038,98022
18320,47.7426,-122.288,98155
18321,47.6743,-122.301,98115
18322,47.3932,-122.201,98031
18323,47.6621,-122.33,98103
18324,47.5322,-121.829,98065
18325,47.3786,-122.127,98042
18326,47.6877,-122.289,98115
18327,47.731,-122.179,98034
18328,47.6788,-122.11,98052
18329,47.295,-122.37,98023
18330,47.5277,-122.355,98106
18331,47.3589,-122.281,98032
18332,47.5658,-122.4,98116
18333,47.4521,-122.121,98058
18334,47.4509,-122.088,98058
18335,47.5518,-122.385,98136
18336,47.5833,-122.219,98040
18337,47.4094,-122.175,98031
18338,47.3613,-122.053,98038
18339,47.4486,-122.194,98055
18340,47.6865,-122.366,98117
18341,47.6951,-122.305,98115
18342,47.3767,-122.124,98042
18343,47.5783,-121.994,98075
18344,47.699,-122.307,98115
18345,47.4692,-122.355,98166
18346,47.3326,-122.046,98010
18347,47.5434,-122.298,98108
18348,47.6104,-122.113,98008
18349,47.5389,-121.876,98065
18350,47.3257,-122.276,98001
18351,47.4619,-121.991,98027
18352,47.6368,-122.159,98005
18353,47.6353,-122.402,98199
18354,47.688,-122.19,98033
18355,47.7445,-122.289,98155
18356,47.3497,-122.026,98038
18357,47.7723,-122.262,98028
18358,47.6777,-122.305,98115
18359,47.6956,-122.099,98052
18360,47.3303,-122.271,98001
18361,47.636,-122.301,98112
18362,47.5283,-122.32,98108
18363,47.5417,-122.355,98106
18364,47.6426,-122.327,98102
18365,47.2113,-121.993,98022
18366,47.7574,-122.31,98155
18367,47.6624,-122.202,98033
18368,47.7288,-122.227,98034
18369,47.6982,-121.917,98014
18370,47.7438,-122.075,98077
18371,47.2664,-122.027,98022
18372,47.6222,-122.287,98112
18373,47.6385,-122.344,98109
18374,47.687,-122.286,98115
18375,47.6904,-122.176,98033
18376,47.3124,-122.352,98023
18377,47.6785,-122.025,98053
18378,47.6264,-122.363,98119
18379,47.7471,-121.979,98019
18380,47.6867,-122.038,98053
18381,47.4694,-121.745,98045
18382,47.4744,-122.328,98168
18383,47.5476,-122.36,98106
18384,47.7219,-122.354,98133
18385,47.5373,-122.22,98040
18386,47.6955,-122.376,98117
18387,47.5018,-122.38,98146
18388,47.4979,-122.24,98178
18389,47.553,-121.887,98024
18390,47.6646,-122.365,98107
18391,47.4406,-122.194,98055
18392,47.63,-122.349,98109
18393,47.6435,-122.353,98109
18394,47.6361,-122.366,98119
18395,47.6133,-122.308,98122
18396,47.6775,-122.398,98117
18397,47.5263,-122.227,98040
18398,47.4574,-122.361,98166
18399,47.3814,-122.164,98042
18400,47.5753,-122.222,98040
18401,47.3508,-122.163,98042
18402,47.4555,-122.177,98058
18403,47.6059,-122.154,98005
18404,47.5187,-122.377,98126
18405,47.7261,-122.22,98034
18406,47.7188,-122.353,98133
18407,47.3321,-122.346,98023
18408,47.5814,-122.312,98144
18409,47.3031,-122.385,98023
18410,47.538,-122.356,98106
18411,47.6401,-122.299,98112
18412,47.5456,-122.126,98006
18413,47.6738,-122.297,98115
18414,47.2004,-122.003,98022
18415,47.6224,-122.045,98074
18416,47.7336,-122.232,98028
18417,47.6212,-122.224,98004
18418,47.3617,-122.052,98038
18419,47.6452,-122.352,98109
18420,47.6611,-122.282,98105
18421,47.3173,-122.181,98092
18422,47.5463,-121.995,98029
18423,47.6299,-122.039,98074
18424,47.6007,-122.305,98144
18425,47.5351,-122.381,98126
18426,47.1927,-122.01,98022
18427,47.6727,-122.293,98115
18428,47.6654,-122.307,98105
18429,47.5478,-121.999,98029
18430,47.7495,-122.327,98155
18431,47.3169,-122.352,98023
18432,47.5237,-122.383,98136
18433,47.69,-121.913,98014
18434,47.522,-122.375,98126
18435,47.762,-122.355,98133
18436,47.765,-122.045,98077
18437,47.3828,-122.211,98030
18438,47.4599,-122.205,98055
18439,47.6219,-122.015,98074
18440,47.572,-122.102,98008
18441,47.2012,-122.0,98022
18442,47.6762,-122.378,98107
18443,47.6696,-122.32,98105
18444,47.3348,-122.19,98092
18445,47.4812,-122.033,98027
18446,47.5415,-122.133,98006
18447,47.2775,-122.203,98002
18448,47.6285,-122.117,98008
18449,47.4971,-122.334,98168
18450,47.6849,-122.335,98103
18451,47.7399,-122.3,98155
18452,47.7405,-122.095,98072
18453,47.4727,-122.27,98168
18454,47.7027,-122.346,98133
18455,47.3236,-122.323,98003
18456,47.5677,-122.013,98029
18457,47.4811,-122.162,98059
18458,47.6398,-122.111,98008
18459,47.6361,-122.371,98119
18460,47.5851,-122.242,98040
18461,47.7763,-122.36,98177
18462,47.6263,-122.314,98112
18463,47.3089,-122.33,98003
18464,47.5577,-121.891,98024
18465,47.7298,-122.231,98034
18466,47.4727,-122.292,98168
18467,47.6146,-122.213,98004
18468,47.7228,-122.103,98052
18469,47.4238,-122.329,98148
18470,47.6204,-122.296,98112
18471,47.5662,-122.364,98106
18472,47.6884,-122.186,98033
18473,47.6692,-122.39,98107
18474,47.7259,-122.297,98125
18475,47.5768,-122.403,98116
18476,47.6652,-122.288,98105
18477,47.5787,-122.388,98116
18478,47.6492,-122.391,98199
18479,47.6693,-122.291,98105
18480,47.6604,-122.146,98007
18481,47.7465,-122.339,98133
18482,47.7382,-121.98,98019
18483,47.3771,-122.287,98032
18484,47.5866,-122.25,98040
18485,47.5752,-122.411,98116
18486,47.5689,-122.023,98029
18487,47.7089,-122.23,98034
18488,47.4956,-122.181,98056
18489,47.6937,-122.362,98117
18490,47.6895,-122.207,98033
18491,47.3595,-122.323,98198
18492,47.5754,-122.15,98006
18493,47.511,-122.348,98146
18494,47.6533,-122.192,98033
18495,47.5414,-122.288,98118
18496,47.6178,-122.214,98004
18497,47.5963,-122.292,98144
18498,47.4951,-122.237,98178
18499,47.3078,-122.386,98023
18500,47.6804,-122.311,98115
18501,47.6381,-122.401,98199
18502,47.6886,-122.211,98033
18503,47.7245,-122.22,98034
18504,47.6996,-122.229,98034
18505,47.5197,-122.041,98027
18506,47.5801,-122.294,98144
18507,47.3715,-122.274,98032
18508,47.6683,-122.362,98107
18509,47.6606,-122.06,98053
18510,47.6688,-122.024,98053
18511,47.4828,-122.139,98059
18512,47.5058,-122.355,98146
18513,47.3029,-122.221,98002
18514,47.6474,-122.389,98199
18515,47.6816,-122.035,98053
18516,47.3364,-122.321,98003
18517,47.4043,-122.213,98031
18518,47.6251,-122.03,98074
18519,47.6865,-122.399,98117
18520,47.6192,-122.307,98112
18521,47.6886,-122.348,98103
18522,47.426,-122.154,98058
18523,47.5719,-122.39,98116
18524,47.5631,-122.366,98106
18525,47.638,-121.953,98053
18526,47.7185,-122.313,98125
18527,47.6163,-122.138,98007
18528,47.6702,-122.142,98052
18529,47.3397,-122.048,98010
18530,47.4286,-122.185,98058
18531,47.4391,-122.189,98055
18532,47.6947,-122.323,98115
18533,47.5651,-122.391,98116
18534,47.3262,-122.338,98023
18535,47.7004,-122.295,98115
18536,47.6961,-122.341,98103
18537,47.7082,-122.104,98052
18538,47.3644,-122.132,98042
18539,47.5842,-122.292,98144
18540,47.5503,-122.081,98027
18541,47.6608,-122.269,98105
18542,47.5905,-122.022,98075
18543,47.3642,-122.187,98030
18544,47.6338,-122.106,98052
18545,47.6199,-122.304,98122
18546,47.5307,-121.875,98065
18547,47.5374,-122.053,98027
18548,47.6285,-122.058,98074
18549,47.4924,-122.237,98178
18550,47.4924,-122.237,98178
18551,47.4187,-122.329,98198
18552,47.744,-121.976,98019
18553,47.7146,-122.279,98125
18554,47.4391,-122.194,98055
18555,47.6111,-122.308,98122
18556,47.5201,-122.35,98106
18557,47.3573,-122.2,98030
18558,47.5442,-122.141,98006
18559,47.6962,-122.294,98115
18560,47.6763,-122.282,98115
18561,47.559,-122.277,98118
18562,47.5396,-122.274,98118
18563,47.5337,-122.379,98126
18564,47.258,-122.252,98001
18565,47.7341,-121.968,98019
18566,47.5223,-122.043,98027
18567,47.4732,-122.141,98059
18568,47.5334,-122.388,98136
18569,47.5343,-122.355,98106
18570,47.6711,-122.39,98107
18571,47.4297,-122.325,98148
18572,47.3838,-122.287,98032
18573,47.6155,-122.21,98004
18574,47.6694,-122.141,98052
18575,47.2633,-122.244,98001
18576,47.6301,-122.118,98008
18577,47.7671,-122.291,98155
18578,47.5687,-122.397,98116
18579,47.4473,-122.086,98058
18580,47.4951,-122.302,98168
18581,47.5394,-121.875,98065
18582,47.3509,-122.323,98198
18583,47.7489,-122.35,98133
18584,47.5657,-122.395,98116
18585,47.37,-122.151,98042
18586,47.6886,-122.202,98033
18587,47.4847,-122.291,98168
18588,47.6803,-122.313,98115
18589,47.6168,-122.298,98122
18590,47.4915,-122.188,98056
18591,47.6286,-122.206,98004
18592,47.5489,-122.118,98006
18593,47.5329,-121.879,98065
18594,47.6886,-122.037,98053
18595,47.5105,-122.387,98146
18596,47.3406,-122.057,98042
18597,47.5234,-122.38,98126
18598,47.5463,-122.272,98118
18599,47.6907,-122.34,98103
18600,47.6667,-122.36,98107
18601,47.3886,-122.188,98031
18602,47.4556,-122.369,98166
18603,47.5654,-122.372,98126
18604,47.6721,-122.329,98103
18605,47.7623,-122.313,98155
18606,47.7721,-122.241,98028
18607,47.7197,-122.219,98034
18608,47.6966,-122.324,98115
18609,47.7203,-122.361,98177
18610,47.5647,-122.09,98027
18611,47.5266,-122.387,98136
18612,47.3108,-122.346,98023
18613,47.6342,-122.282,98112
18614,47.6926,-122.362,98117
18615,47.7114,-122.03,98053
18616,47.6292,-122.312,98112
18617,47.6093,-122.297,98122
18618,47.745,-121.916,98019
18619,47.6792,-122.31,98115
18620,47.2874,-122.37,98023
18621,47.6732,-122.143,98052
18622,47.2649,-122.252,98001
18623,47.6118,-122.299,98122
18624,47.7336,-122.202,98011
18625,47.6848,-122.391,98117
18626,47.449,-122.128,98058
18627,47.7766,-122.355,98133
18628,47.6018,-122.073,98075
18629,47.5348,-122.268,98118
18630,47.6059,-122.313,98122
18631,47.3311,-122.326,98003
18632,47.3496,-122.088,98042
18633,47.7108,-122.352,98133
18634,47.68,-122.284,98115
18635,47.5728,-122.388,98116
18636,47.5538,-122.191,98006
18637,47.6887,-122.368,98117
18638,47.5084,-122.246,98178
18639,47.5343,-122.348,98106
18640,47.6019,-122.29,98122
18641,47.6127,-122.145,98007
18642,47.2888,-122.221,98002
18643,47.72,-122.236,98034
18644,47.6747,-122.391,98107
18645,47.5539,-122.267,98118
18646,47.6567,-122.358,98107
18647,47.5234,-121.841,98065
18648,47.5391,-122.385,98136
18649,47.3063,-122.384,98023
18650,47.4375,-122.446,98070
18651,47.7016,-122.274,98125
18652,47.6944,-122.333,98103
18653,47.77,-122.319,98155
18654,47.572,-122.29,98144
18655,47.6852,-122.184,98033
18656,47.4471,-122.464,98070
18657,47.5432,-122.272,98118
18658,47.5646,-121.935,98024
18659,47.3491,-122.029,98038
18660,47.681,-122.273,98115
18661,47.7616,-122.273,98155
18662,47.5127,-122.321,98168
18663,47.5477,-122.395,98136
18664,47.3108,-122.345,98023
18665,47.5268,-122.388,98136
18666,47.4282,-122.331,98148
18667,47.7178,-122.168,98034
18668,47.7,-122.172,98033
18669,47.4564,-122.351,98166
18670,47.6057,-122.038,98074
18671,47.5494,-121.994,98029
18672,47.4193,-121.958,98038
18673,47.6946,-122.336,98103
18674,47.5842,-122.388,98116
18675,47.7698,-122.222,98011
18676,47.4465,-122.156,98058
18677,47.5859,-122.122,98008
18678,47.3197,-122.117,98092
18679,47.5938,-122.048,98075
18680,47.6737,-122.354,98103
18681,47.5876,-122.292,98144
18682,47.4789,-122.296,98168
18683,47.481,-122.115,98059
18684,47.5358,-122.289,98118
18685,47.5516,-122.161,98006
18686,47.6968,-122.3,98115
18687,47.4501,-122.126,98058
18688,47.7089,-122.201,98034
18689,47.7089,-122.201,98034
18690,47.5681,-122.285,98118
18691,47.5681,-122.285,98118
18692,47.5075,-122.379,98146
18693,47.6707,-122.045,98053
18694,47.7351,-122.323,98155
18695,47.3546,-122.318,98003
18696,47.3084,-122.331,98003
18697,47.4482,-122.125,98058
18698,47.7595,-122.309,98155
18699,47.6118,-122.131,98008
18700,47.6626,-122.271,98105
18701,47.5855,-122.292,98144
18702,47.2003,-121.996,98022
18703,47.5462,-122.154,98006
18704,47.7334,-122.307,98125
